all time stamps are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred,all sensor labled are blurred
,C1,B2,A1,A2,B3,D1,Y,B1(MV),C2(MV),D3,D2,Z
2055,116.392952,10526.91211,210.025955,1735.197388,0.812419,0.47731,3.732206,58.40625,62.375,49.364933,86.187569,1522.921631
2056,115.971901,10528.34668,210.004135,1735.228394,0.808688,0.476852,3.754682,58.40625,62.375,49.35318,86.243752,1532.326294
2057,116.323601,10531.78223,210.163452,1735.450806,0.811074,0.476681,3.757435,58.40625,62.375,49.323086,86.151169,1533.950439
2058,115.837288,10531.28223,210.171951,1734.38208,0.81617,0.475814,3.72169,58.40625,62.375,49.328991,86.258156,1519.907959
2059,116.263367,10531.70898,210.027359,1735.227051,0.815689,0.474551,3.740396,58.40625,62.375,49.328201,86.239639,1524.813477
2060,115.603546,10530.15137,210.147156,1735.047607,0.818279,0.475494,3.74439,58.40625,62.375,49.331165,86.095917,1527.488037
2061,116.181389,10526.31641,209.991745,1735.397339,0.815069,0.475749,3.751215,58.40625,62.375,49.33017,86.097122,1532.623413
2062,115.804626,10526.36523,210.112289,1735.51355,0.813527,0.474951,3.753987,58.40625,62.375,49.299877,86.225471,1528.864258
2063,116.367577,10527.59863,210.110855,1735.393066,0.811974,0.474425,3.726734,58.40625,62.375,49.313686,86.18763,1519.109497
2064,116.024597,10532.0459,210.223434,1735.925171,0.80961,0.47523,3.738165,58.40625,62.375,49.315075,86.244049,1525.429443
2065,116.035019,10530.19238,210.12735,1735.467163,0.813072,0.475059,3.747201,58.40625,62.375,49.317047,86.169968,1524.987915
2066,116.372879,10529.80762,210.098618,1735.983643,0.814503,0.475213,3.732676,58.40625,62.375,49.327892,86.168816,1523.419067
2067,115.744522,10529.86621,210.036957,1734.819214,0.809662,0.475074,3.760382,58.40625,62.375,49.322208,86.225471,1534.477783
2068,115.828079,10527.125,210.06424,1735.45105,0.813601,0.474769,3.737434,58.40625,62.375,49.307297,86.225319,1523.556519
2069,115.686829,10525.91016,210.088287,1735.541138,0.812291,0.474548,3.739377,58.40625,62.375,49.307423,86.078369,1527.365112
2070,116.006866,10525.61231,209.998825,1735.307129,0.807868,0.47443,3.733824,58.40625,62.375,49.30925,86.242874,1523.1427
2071,115.790627,10528.21777,210.198807,1735.452393,0.811413,0.474872,3.74472,58.40625,62.375,49.305801,86.17234,1525.124634
2072,116.532814,10531.30469,210.077927,1735.360352,0.81232,0.474426,3.742529,58.40625,62.375,49.309494,86.299377,1526.436157
2073,116.063629,10532.17969,210.212097,1735.597046,0.808403,0.474252,3.749432,58.40625,62.375,49.313553,86.244049,1529.149048
2074,115.803459,10532.05371,210.08844,1735.075439,0.810624,0.475344,3.750016,58.40625,62.375,49.311623,86.074799,1528.620239
2075,115.50071,10529.86231,210.100586,1734.567993,0.811534,0.476014,3.735442,58.40625,62.375,49.314732,86.094696,1523.503296
2076,116.457939,10527.93457,210.146774,1734.581665,0.812048,0.475834,3.749955,58.40625,62.375,49.312115,85.961914,1529.022461
2077,116.127838,10526.06836,210.241486,1735.620605,0.811727,0.4753,3.725305,58.40625,62.375,49.3102,86.167702,1518.947021
2078,115.844269,10526.45215,210.00769,1735.295776,0.813021,0.474331,3.730389,58.40625,62.375,49.297832,86.093582,1520.887451
2079,115.558899,10525.61231,210.146423,1734.481567,0.812371,0.474723,3.74803,58.40625,62.375,49.292984,86.050163,1528.264404
2080,116.121056,10526.91797,210.164734,1735.263306,0.808194,0.473611,3.733417,58.40625,62.375,49.283184,85.94664,1522.014404
2081,116.23391,10528.19727,210.108551,1734.741089,0.813692,0.4758,3.747622,58.40625,62.375,49.276871,86.12677,1526.022095
2082,115.922516,10528.7627,210.079086,1734.622803,0.812643,0.4765,3.755485,58.40625,62.375,49.259933,86.28167,1527.17688
2083,115.816307,10532.19141,209.992264,1735.406616,0.814753,0.475721,3.735854,58.40625,62.375,49.247849,86.154633,1520.811035
2084,116.073196,10532.15625,210.041153,1735.154663,0.812997,0.475136,3.742309,58.40625,62.375,49.241329,86.018288,1520.979614
2085,115.766983,10530.93848,210.228882,1735.345337,0.812807,0.474811,3.749062,58.40625,62.375,49.251095,86.093552,1525.953003
2086,115.801262,10527.95215,210.032364,1734.82373,0.815439,0.475083,3.746212,58.40625,62.375,49.240406,85.961914,1524.057495
2087,115.530106,10527.90625,209.991058,1735.157715,0.814504,0.47607,3.752989,58.40625,62.375,49.207588,86.013939,1524.706543
2088,115.981766,10525.62012,209.974136,1735.632324,0.814819,0.475316,3.742577,58.40625,62.375,49.209869,85.86792,1519.544556
2089,115.57486,10525.94727,210.17984,1735.713623,0.813664,0.476181,3.738073,58.40625,62.375,49.21278,85.871399,1518.543701
2090,115.289154,10526.37109,210.104401,1735.559814,0.819748,0.476258,3.736883,58.40625,62.375,49.203114,85.946915,1520.388672
2091,115.913727,10525.4541,210.030975,1734.999023,0.819245,0.477251,3.736894,58.40625,62.375,49.215065,85.94223,1519.18689
2092,115.546532,10526.62988,210.093323,1734.970215,0.819271,0.47616,3.738002,58.40625,62.375,49.214497,86.08889,1518.576172
2093,115.835655,10526.38281,210.224945,1735.274658,0.820056,0.476855,3.753354,58.40625,62.375,49.213966,86.165237,1527.660889
2094,115.57373,10528.45703,210.051056,1735.677612,0.819398,0.476461,3.755643,58.40625,62.375,49.214203,86.168869,1525.740845
2095,115.930908,10531.34668,210.084656,1735.079224,0.81728,0.477319,3.750396,58.40625,62.375,49.217682,86.167931,1524.975098
2096,116.142899,10531.59082,210.18486,1734.515259,0.816459,0.47687,3.727584,58.40625,62.375,49.213676,86.055817,1518.021729
2097,115.774078,10530.49707,210.158997,1734.582031,0.823019,0.478,3.731071,58.40625,62.375,49.232491,86.1511,1517.12793
2098,115.668777,10527.55859,210.09584,1735.39209,0.818742,0.476746,3.717707,58.40625,62.375,49.232975,86.168816,1511.342773
2099,115.831078,10526.86523,210.128204,1734.067993,0.816635,0.476405,3.730461,58.40625,62.375,49.248146,86.018341,1518.161621
2100,116.011436,10524.66406,210.09816,1735.67688,0.818394,0.477048,3.734579,58.40625,62.375,49.25071,86.018623,1518.396362
2101,115.569572,10530.05273,210.095016,1735.566772,0.820998,0.475046,3.737151,58.40625,62.375,49.249802,86.168816,1520.515747
2102,116.163948,10531.90625,209.986053,1734.301392,0.818992,0.477168,3.751246,58.40625,62.375,49.241322,86.112404,1526.338745
2103,115.639503,10532.38672,210.209534,1734.383789,0.815814,0.476831,3.749391,58.40625,62.375,49.249737,86.168816,1525.1875
2104,115.924385,10530.55371,210.13269,1734.98938,0.81366,0.474783,3.755438,58.40625,62.375,49.243927,86.164108,1528.796509
2105,116.071686,10530.23535,210.158813,1735.136108,0.815874,0.476162,3.735829,58.40625,62.375,49.237259,86.09446,1520.008789
2106,115.344376,10526.38867,210.041519,1734.836304,0.819664,0.475677,3.751537,58.40625,62.375,49.248878,86.092697,1527.524414
2107,116.022507,10528.16992,210.198471,1734.802368,0.817145,0.474862,3.725206,58.40625,62.375,49.241596,86.021881,1514.975708
2108,115.871658,10531.72363,210.074295,1734.435059,0.817199,0.475744,3.730335,58.40625,62.375,49.248619,86.09005,1519.871216
2109,115.558014,10532.94238,210.014999,1734.129272,0.81709,0.475834,3.737451,58.40625,62.375,49.249298,85.943108,1522.855103
2110,115.474083,10529.64844,210.027054,1734.435059,0.816028,0.475905,3.736223,58.40625,62.375,49.257912,86.018349,1521.498413
2111,115.821815,10527.03711,210.263519,1734.489502,0.815478,0.476465,3.755415,58.40625,62.375,49.250053,86.03598,1529.085693
2112,115.115341,10526.625,210.028549,1734.9198,0.818864,0.475138,3.754733,58.40625,62.375,49.225975,86.004242,1526.380859
2113,116.031975,10525.80273,210.199509,1734.063477,0.818958,0.47601,3.725708,58.40625,62.375,49.236893,85.943985,1517.940186
2114,115.867928,10524.77539,210.163712,1735.51709,0.815755,0.475466,3.731029,58.40625,62.375,49.250454,85.943108,1519.686035
2115,116.046738,10527.96875,210.007523,1735.174316,0.818208,0.474953,3.738163,58.40625,62.375,49.23048,85.94223,1519.804443
2116,116.098366,10527.45703,210.112,1734.391357,0.824398,0.476454,3.73717,58.40625,62.375,49.231361,86.096527,1520.981689
2117,115.84362,10526.76953,210.12619,1734.948486,0.820339,0.476328,3.740914,58.40625,62.375,49.237095,86.093796,1520.905029
2118,115.814697,10526.40625,210.196335,1734.331909,0.816405,0.475999,3.764534,58.40625,62.375,49.234676,86.018356,1530.74646
2119,115.952957,10527.05078,210.056686,1735.09375,0.822245,0.47683,3.73741,58.40625,62.375,49.229782,86.092415,1520.840942
2120,115.729225,10525.47852,210.02681,1734.087036,0.820404,0.476419,3.736703,58.40625,62.375,49.240753,86.150009,1521.289795
2121,116.075439,10529.13086,210.175415,1734.054565,0.81665,0.477126,3.731541,58.40625,62.375,49.209129,86.131195,1516.228882
2122,116.187126,10532.23242,210.086716,1734.759277,0.820118,0.477525,3.733896,58.40625,62.375,49.235695,86.093575,1518.54187
2123,115.516281,10531.3291,209.986099,1735.028564,0.815428,0.477959,3.742528,58.40625,62.375,49.219715,86.098282,1518.336548
2124,114.968216,10529.58008,210.13176,1735.24231,0.81945,0.477875,3.750778,58.40625,62.375,49.210796,85.999603,1525.231445
2125,114.982452,10527.62402,210.18428,1735.269897,0.826591,0.477731,3.737375,58.40625,62.375,49.202404,85.7174,1518.928345
2126,114.376732,10525.8125,210.026352,1735.307007,0.829474,0.478021,3.752606,58.40625,62.375,49.222488,85.637474,1525.966797
2127,115.428337,10525.50391,210.106842,1734.372192,0.829324,0.478968,3.763833,58.40625,62.375,49.222321,85.270393,1530.51123
2128,114.601494,10527.85547,210.140701,1734.937988,0.831863,0.478836,3.72892,58.40625,62.375,49.214371,85.41291,1517.275879
2129,114.440384,10531.71289,210.06662,1735.285156,0.83949,0.479407,3.736816,58.40625,62.375,49.219463,85.096703,1520.809692
2130,114.347404,10531.83398,210.142456,1734.819092,0.842488,0.481401,3.744394,58.40625,62.375,49.235767,84.907433,1523.302002
2131,114.932816,10532.10742,210.134491,1735.103149,0.839915,0.481348,3.738252,58.40625,62.375,49.238487,85.021461,1520.054077
2132,114.608612,10532.06152,210.045044,1735.472046,0.839021,0.480326,3.745256,58.40625,62.375,49.238403,84.969528,1524.188965
2133,114.890373,10533.11719,210.062134,1735.130981,0.839405,0.481226,3.766983,58.40625,62.375,49.239792,84.985016,1532.245972
2134,114.958138,10531.70215,210.045151,1735.292847,0.841666,0.481669,3.758925,58.40625,62.375,49.213654,85.190735,1528.644897
2135,114.464142,10531.79785,209.992859,1734.453613,0.837755,0.482351,3.754809,58.40625,62.375,49.188633,85.248268,1525.311157
2136,114.602829,10529.17481,209.999802,1734.972046,0.843558,0.481771,3.759735,58.40625,62.375,49.198013,84.961487,1528.132568
2137,114.771286,10524.62793,210.12056,1735.256714,0.839128,0.484018,3.731752,58.40625,62.375,49.184322,84.969681,1516.263428
2138,115.128899,10527.05762,210.082886,1735.182495,0.837356,0.483983,3.747394,58.40625,62.375,49.193363,85.02153,1521.668213
2139,114.894081,10529.95703,210.202011,1734.896973,0.834391,0.483038,3.741002,58.40625,62.375,49.189106,85.186317,1517.515625
2140,114.442558,10531.91797,210.181335,1734.975952,0.841491,0.48192,3.755326,58.40625,62.375,49.188908,85.039108,1525.513916
2141,114.584259,10532.44629,210.174118,1735.303467,0.842474,0.482283,3.754015,58.40625,62.375,49.192081,85.058014,1524.415405
2142,114.973007,10532.21484,210.318542,1735.420654,0.841414,0.4826,3.775768,58.40625,62.375,49.187969,85.04026,1533.808838
2143,114.933975,10527.62402,210.138748,1734.560913,0.839741,0.48226,3.779098,58.40625,62.375,49.15604,85.150772,1534.708008
2144,114.829613,10527.17481,210.031921,1735.152222,0.84052,0.483098,3.739916,58.40625,62.375,49.160385,85.190826,1516.187744
2145,114.399132,10526.40527,210.023087,1735.17981,0.840505,0.482261,3.754171,58.40625,62.375,49.153675,85.190735,1525.113037
2146,114.736649,10526.67871,210.244431,1734.992798,0.840864,0.482918,3.758435,58.40625,62.375,49.148243,85.115501,1524.858643
2147,114.412697,10527.70508,210.047073,1734.683472,0.838524,0.482464,3.770058,58.40625,62.375,49.146767,85.18985,1528.492798
2148,114.715858,10531.19043,210.107544,1734.549683,0.839,0.482077,3.769775,58.40625,62.375,49.159847,84.890091,1529.496094
2149,115.092155,10530.7959,209.979416,1734.84314,0.840428,0.482173,3.789877,58.40625,62.375,49.152851,85.096703,1538.294434
2150,115.055603,10532.5752,210.224976,1735.209839,0.840356,0.482103,3.791255,58.40625,62.375,49.137108,85.115501,1537.075317
2151,114.584709,10532.56543,210.092239,1735.025513,0.839483,0.483928,3.772549,58.40625,62.375,49.115353,85.119034,1526.456787
2152,114.493645,10532.11231,209.953812,1735.284424,0.840504,0.484313,3.774889,58.40625,62.375,49.114491,85.115501,1531.254883
2153,114.933807,10531.30371,210.179413,1734.802979,0.841053,0.483709,3.770284,58.40625,62.375,49.093994,85.134041,1526.323364
2154,114.832901,10529.06836,210.065842,1734.610107,0.839186,0.482651,3.773131,58.40625,62.375,49.099781,84.96505,1528.726563
2155,113.994583,10527.65918,210.14006,1734.654785,0.838037,0.482495,3.785611,58.40625,62.375,49.09787,85.040329,1533.372437
2156,114.281342,10526.78125,210.088806,1734.309814,0.836491,0.483606,3.779459,58.40625,62.375,49.062225,85.039406,1527.501709
2157,114.315651,10524.40527,210.075195,1734.915894,0.83877,0.482436,3.774856,58.40625,62.375,49.078228,84.9674,1529.025024
2158,114.587067,10525.78223,210.246216,1735.34021,0.837675,0.48146,3.786204,58.40625,62.375,49.045197,84.964752,1530.474731
2159,114.492805,10527.66211,210.078476,1735.046875,0.836899,0.483115,3.764868,58.40625,62.375,49.051891,84.965042,1522.562012
2160,114.138947,10532.48535,210.106247,1734.987549,0.840502,0.482263,3.76725,58.40625,62.375,49.054928,85.265915,1522.781006
2161,114.667458,10529.76465,210.047501,1735.179688,0.837357,0.481892,3.773974,58.40625,62.375,49.045673,85.116699,1526.424194
2162,114.586594,10527.65039,210.179672,1734.30127,0.835004,0.483108,3.774151,58.40625,62.375,49.046818,84.970016,1525.226196
2163,114.663239,10526.88672,210.069916,1734.888184,0.837315,0.482095,3.778485,58.40625,62.375,49.045532,84.965324,1526.443481
2164,114.539001,10526.41113,210.146927,1735.430908,0.837187,0.482339,3.783589,58.40625,62.375,49.057724,85.11557,1530.200439
2165,114.71743,10524.30664,210.187149,1734.174805,0.840615,0.482001,3.795868,58.40625,62.375,49.030594,85.115501,1533.70874
2166,114.111717,10526.10742,210.056229,1734.244629,0.843344,0.481966,3.760449,58.40625,62.375,49.027428,84.965042,1519.567261
2167,114.857658,10524.4375,210.107697,1734.868286,0.844134,0.48317,3.778479,58.40625,62.375,49.034248,84.814217,1526.269897
2168,115.329132,10526.46094,210.098099,1734.616211,0.838835,0.482917,3.76933,58.40625,62.375,49.040504,85.153137,1524.528687
2169,114.881012,10527.74121,210.068298,1734.317139,0.837588,0.483112,3.786452,58.40625,62.375,49.05064,85.261551,1531.754272
2170,114.582832,10526.80762,210.071732,1734.709351,0.843236,0.482676,3.793312,58.40625,62.375,49.032333,85.114388,1532.140015
2171,114.752403,10526.43359,210.03894,1735.2677,0.838066,0.483356,3.797215,58.40625,62.375,48.999012,85.115501,1532.698853
2172,114.891296,10526.79102,210.24617,1735.012085,0.839556,0.48278,3.775911,58.40625,62.375,49.008144,84.966209,1525.273193
2173,114.20752,10528.80273,210.043442,1734.920288,0.842079,0.483629,3.78307,58.40625,62.375,48.995461,84.966209,1525.577148
2174,114.414215,10530.49609,210.171539,1734.552246,0.834487,0.483285,3.773913,58.40625,62.375,48.985058,84.941818,1523.388672
2175,114.585732,10532.98047,210.220352,1734.871094,0.834807,0.483253,3.790053,58.40625,62.375,48.991451,85.040329,1529.431885
2176,114.70842,10530.42578,210.092331,1735.071899,0.836138,0.482042,3.787067,58.40625,62.375,48.995724,84.961494,1527.555786
2177,114.326859,10528.98828,210.025162,1734.954346,0.842294,0.482381,3.798772,58.40625,62.375,48.975574,85.040276,1533.17749
2178,114.231476,10527.70898,210.18364,1734.976685,0.843359,0.481673,3.798457,58.40625,62.375,48.993271,85.097878,1533.837158
2179,114.389984,10526.76856,210.186218,1735.473633,0.839926,0.481845,3.796514,58.40625,62.375,48.993515,84.960403,1532.709595
2180,114.669716,10528.03613,210.14653,1734.905518,0.839019,0.48278,3.800821,58.40625,62.375,48.991512,84.890984,1534.925415
2181,114.513428,10524.91797,210.045761,1734.905762,0.839614,0.481585,3.798158,58.40625,62.375,48.954201,84.964745,1532.328369
2182,115.106056,10528.31836,210.210846,1735.064331,0.83659,0.482823,3.783588,58.40625,62.375,48.988331,85.096924,1528.039063
2183,114.544792,10529.62207,210.071014,1735.146851,0.835909,0.483469,3.788424,58.40625,62.375,48.966629,85.190453,1527.407959
2184,114.767326,10532.96973,210.082855,1735.166504,0.835256,0.483521,3.774685,58.40625,62.375,48.982437,85.189568,1522.45874
2185,114.214561,10531.25098,210.060547,1735.456055,0.834071,0.481723,3.771148,58.40625,62.375,48.962677,85.11557,1520.778809
2186,114.861443,10527.0459,210.2061,1735.155518,0.82996,0.481366,3.779294,58.40625,62.375,48.95863,85.040558,1523.999756
2187,114.678856,10525.99609,210.253189,1734.867065,0.830604,0.482756,3.786574,58.40625,62.375,48.974293,85.18985,1527.59436
2188,114.8601,10528.90918,210.06192,1734.720337,0.831606,0.482845,3.804509,58.40625,62.375,48.946815,85.157898,1534.604126
2189,114.435349,10530.07227,210.431351,1735.143799,0.837238,0.482331,3.797545,58.40625,62.375,48.976913,85.101105,1530.72644
2190,114.544777,10532.51953,210.434021,1735.050171,0.837339,0.482923,3.800053,58.40625,62.375,48.950912,84.969749,1531.547241
2191,114.354767,10532.24512,210.526764,1734.815186,0.839426,0.480903,3.762622,58.40625,62.375,48.963627,84.871887,1519.156738
2192,114.625641,10526.77832,210.620117,1735.73999,0.839828,0.482372,3.775478,58.40625,62.375,48.957443,85.02124,1521.980103
2193,115.092606,10525.97852,210.815567,1735.056885,0.829859,0.481681,3.780288,58.40625,62.375,48.953426,84.908424,1523.397339
2194,114.682861,10526.76758,210.819077,1734.761353,0.832916,0.482145,3.766388,58.40625,62.375,48.940102,85.115723,1517.946533
2195,114.364983,10525.41406,210.933228,1735.098877,0.834262,0.480913,3.778187,58.40625,62.375,48.938732,85.039398,1523.55957
2196,114.607079,10528.22266,210.835358,1734.502075,0.838391,0.480706,3.778651,58.40625,62.375,48.958969,85.040276,1523.083618
2197,114.727013,10531.7959,210.797424,1734.732544,0.833648,0.481412,3.800481,58.40625,62.375,48.953922,85.040192,1530.529053
2198,114.7071,10532.71875,210.881897,1735.194092,0.834465,0.480603,3.788852,58.40625,62.375,48.950539,85.040344,1529.764282
2199,113.913506,10530.91016,210.831955,1735.371094,0.838162,0.47975,3.773355,58.40625,62.375,48.956596,85.040276,1520.757202
2200,114.128601,10529.07031,210.90683,1734.928711,0.838753,0.480515,3.789686,58.40625,62.375,48.942604,84.739319,1526.863647
